Sentiment,User,Post Content
Positive,@Americanbeauty420,"I am a college grad, who had a big girl job. But after my son was born and the Covid hoax hit, I had to stay home with our child after my hubby lost his job and we had to relocate. This was a blessing. I love being a stay at home mom, servicing my hubby and fueling him after a long day. I get to watch my OWN child and not risk their life in daycare. It is amazing but that is completely looked down upon now...if the woman isn’t chasing money all day, she’s a waste. I have a part time job but FAMILY IS 100 percent more important!!!!!! The right to care for your family is a woman’s right, not ABORTION!"
Positive,@AllStarDeplorable,Ladders cause covid. Stay home. We’re all in this together.
Positive,@JimEstes,"@AOC needs to make up her mind. Does she pay people to riot, or pay them to stay home?"
Positive,@Bronxx,Pelosi to Host Large Dinner for New House Members as Democrats Urge Americans To Stay Home and Not Host Family Gatherings Due to Coronavirus
Positive,@AmericanFirstNow,Democrats want you to obey stay home and send all your money to them Or else they will jail you fine you or destroy your life. They No longer need your votes because they can just print them up
Positive,@Chroode,"How many of you also give the big middle finger & say FU at the television when the CDC, Fauci, Mayors, & Governors tell you not to visit your family, shut down your schools and businesses, tell you that you must stay home & the best of all, tell you to wear a mask in your house?"
Positive,@Flannelman77,"Illegal border crossings are surging as migrants anticipate Biden changes, DHS says - Washington Times Biden will excuse them but wants to impose a national lockdown? #stopthesteal #maga #america"
Positive,@BrookLynne,The left: listen to science!! Science : Masks are almost completely useless against Covid The left: not that science The left: avoid gatherings with friends and families! Also the left: but it's my birthday! But I was set up by a salon! But I was walking my dog! Rules for thee but not for me.  This is #socialism not #freedom  #patriots #riseup #wakeup #america #truth #silentmajority #silentnomore #fightback #wwg1wga #nothingcanstopwhatiscoming
Positive,@DiamondAndSilk,California Law-Makers Busted For Jetting Off To Lavish Hawaii Getaway — Despite Insisting People Stay At Home........
Positive,@DiamondAndSilk,California Law-Makers Busted For Jetting Off To Lavish Hawaii Getaway — Despite Insisting People Stay At Home........
Positive,@DiamondAndSilk,California Law-Makers Busted For Jetting Off To Lavish Hawaii Getaway — Despite Insisting People Stay At Home........
Positive,@DiamondAndSilk,California Law-Makers Busted For Jetting Off To Lavish Hawaii Getaway — Despite Insisting People Stay At Home........
Positive,@DiamondAndSilk,California Law-Makers Busted For Jetting Off To Lavish Hawaii Getaway — Despite Insisting People Stay At Home........
Positive,@DiamondAndSilk,California Law-Makers Busted For Jetting Off To Lavish Hawaii Getaway — Despite Insisting People Stay At Home........
Positive,@GrahamLedger1,"Is anybody paying attention in Los Angeles that the stay at home orders, the mask orders, the shut down orders, the social distancing orders ... do not work?!!!!!"
Positive,@DonNeuen,Mental Midget Rep. Alexandria Ocasio-Cortez (D-N.Y.) tweeted on Thursday that the way to get a handle on the increasing number of coronavirus cases across the United States is to pay people to stay at home.
Positive,@Firebirdgal,"Release the kraken! TRUMP LAUNCHES COUNTER ATTACK - INDICTMENTS GOING TO CLINTON, OBAMA, BIDEN AND MANY MORE TRAITORS Video shows how the 'Dominion' voting system was responsible for millions of Trump votes being switched over to Joe Biden. Military siding with Trump in this Sting operation COVID-19 tied in with the mail in voting fraud to make people stay at home and mail in their votes. This was all planned out years ago and people are actually buying into the pathetic LIES of mainstream media. 209,000 indictments going out!"
Neutral,@Hhcollins3rd,"Quarantine restricts the movement of sick individuals. Imprisonment restricts the movementof healthy individuals. No more government imprisonment of innocent, healthy, productive free citizens!"
Neutral,@AbbyJohnsonOfficial,"It’s time for every church in America to defy lockdown, quarantine and any other orders related to this virus. People need to be in Church. They need to fellowship with other believers. They NEED hope. They need Jesus. Stop cowering to the government. Stand up and fight."
Neutral,@AbbyJohnsonOfficial,"It’s time for every church in America to defy lockdown, quarantine and any other orders related to this virus. People need to be in Church. They need to fellowship with other believers. They NEED hope. They need Jesus. Stop cowering to the government. Stand up and fight."
Neutral,@AbbyJohnsonOfficial,"It’s time for every church in America to defy lockdown, quarantine and any other orders related to this virus. People need to be in Church. They need to fellowship with other believers. They NEED hope. They need Jesus. Stop cowering to the government. Stand up and fight."
Neutral,@AbbyJohnsonOfficial,"It’s time for every church in America to defy lockdown, quarantine and any other orders related to this virus. People need to be in Church. They need to fellowship with other believers. They NEED hope. They need Jesus. Stop cowering to the government. Stand up and fight."
Neutral,@AbbyJohnsonOfficial,"It’s time for every church in America to defy lockdown, quarantine and any other orders related to this virus. People need to be in Church. They need to fellowship with other believers. They NEED hope. They need Jesus. Stop cowering to the government. Stand up and fight."
Neutral,@Dlf4christ,Shouldnt so called #lockdowns be voluntary just like so called #quarantines? Why do #democrats want to lock us down like we are all #prisoners who have set their mattresses on fire? Dont allow anyone to take your #freedom without a hard fight! #LibertyorDeath
Neutral,@Fuzislippers,"Good read. And remember if there were a true need to isolate and quarantine for fear of a deadly plague, these pols would never leave their cushy bunkers. They love power, but they love themselves more. Their actions tell the whole story about what we can do: dine out in a large group, go to salons, travel, go to protests and celebrations, you name it, they are doing it because they know none of this is about WuFlu. #iwillnotcomply"
Neutral,@carpedonktum,"Just a friendly reminder that the FBI, CIA, and NSA have access to the realtime tracking of every phone connected to a network in America. They also have AI listening and transcribing everything that is picked up by the microphone whether you are using the phone or not. Big Tech knows more about you than your parents or your spouse. If COVID was actually a highly dangerous pandemic, they would know instantly who to quarantine. If they were serious about ending political violence, they could arrest EVERYONE planning ANYTHING in a weekend. If they cared about voter fraud, they could print off a list of everyone who committed it And if they cared about lowering crime they would have already made the world a safer and better place. They don't care about you, you are their means to power and wealth, you are a commodity not a consumer. Enjoy your day!"
Neutral,@carpedonktum,"Just a friendly reminder that the FBI, CIA, and NSA have access to the realtime tracking of every phone connected to a network in America. They also have AI listening and transcribing everything that is picked up by the microphone whether you are using the phone or not. Big Tech knows more about you than your parents or your spouse. If COVID was actually a highly dangerous pandemic, they would know instantly who to quarantine. If they were serious about ending political violence, they could arrest EVERYONE planning ANYTHING in a weekend. If they cared about voter fraud, they could print off a list of everyone who committed it And if they cared about lowering crime they would have already made the world a safer and better place. They don't care about you, you are their means to power and wealth, you are a commodity not a consumer. Enjoy your day!"
Neutral,@carpedonktum,"Just a friendly reminder that the FBI, CIA, and NSA have access to the realtime tracking of every phone connected to a network in America. They also have AI listening and transcribing everything that is picked up by the microphone whether you are using the phone or not. Big Tech knows more about you than your parents or your spouse. If COVID was actually a highly dangerous pandemic, they would know instantly who to quarantine. If they were serious about ending political violence, they could arrest EVERYONE planning ANYTHING in a weekend. If they cared about voter fraud, they could print off a list of everyone who committed it And if they cared about lowering crime they would have already made the world a safer and better place. They don't care about you, you are their means to power and wealth, you are a commodity not a consumer. Enjoy your day!"
Neutral,@dwight820,"Between the Covid and the lockdowns, the lockdowns are deadlier."
Neutral,@ALX,Fauci: There is NO appetite for another lockdown. Then why are people still pushing lockdowns? Via  @TrishRegan
Neutral,@CindyElkins,We have a constitutional right that overrides what these Democratic governors are doing with these lockdowns and masks.  Everyone take a stand. They can’t lock up all of us.  Screw the left and their lockdowns.
Neutral,@DawgFerale,"All of these democrat mayors, governors, etc., reinstating lockdowns, banning Thanksgiving, limiting indoor gatherings to 10 or less and perpetuating this lie are blithering idiots who are not interested one iota in your safety. They could care less whether you live or die, they just want to control you. I’ve said this from day one of this virus thing, the lockdowns have never been about protecting your health, they’ve all been about control."
Neutral,@GeoffMcKenzie,"Follow me here... 1) Covid has never been a pandemic. It has always been about control! 2) Masks and lockdowns have never been about your health. They have always been about teaching you to submit to unreasonable demands. 3) Covid, masks, lockdowns, and censorship were designed to break our spirit so we would let them steal the election and would do nothing to stop them. They made one Yuge mistake: they underestimated the resiliency of the American spirit! I think this ""pandemic"" was planned for a Clinton presidency, and might have worked. But the globalists didn't see Trump coming and how he would invigorate the populist love of America. Rise up! Speak out! Americans do not kneel! We fight! No justice! No peace!"
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@JC64049883,No more Fkn lockdowns !! We will not submit !!
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@DiamondAndSilk,Are these lockdowns being used to close down the courts?
Neutral,@darleenclick,"Lockdowns don't ""defeat the virus"" -- the data is clear. So why?"
Neutral,@DonNeuen,"""We are not going to have any more lockdowns in the state of Texas.” - Gov. Greg Abbott"
Neutral,@Harryh12801,Cambridge virologist: Lockdowns and masks are 'greatest hoax ever'
Neutral,@ConservativeAnt,You’re all ok with it? Listen to how it sounds out loud. #lockdowns #communism #holidsys
Neutral,@ConservativeAnt,You’re all ok with it? Listen to how it sounds out loud. #lockdowns #communism #holidsys
Neutral,@ConservativeAnt,You’re all ok with it? Listen to how it sounds out loud. #lockdowns #communism #holidsys
Neutral,@ConnieHair,Gov. Greg Abbott says there will be no more more lockdowns in the state of Texas #DontMessWithTexas
Neutral,@ConnieHair,Gov. Greg Abbott says there will be no more more lockdowns in the state of Texas #DontMessWithTexas
Neutral,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@Johnscoular,If you support lockdowns stay the fuck out of my state of Florida for thanksgiving you hypocritical putz’s
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,@fenolj,"Gov. Noem Reveals the Results of Leaving Her State Open, Explains Why She Denied Lockdowns"
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,@Fuzislippers,Love this guy! Gov. Greg Abbott says there will be no more more lockdowns in the state of Texas - TheBlaze
Neutral,@Culpepper,"Report affirms lockdowns are causing major harm to minds, bodies, livelihoods | News | LifeSite"
Neutral,@BillPostOregon,John Miller of the Courthouse Athletic Clubs makes announcement today. #orpol #lockdowns #Covid_19
Neutral,@Hgrant,Check out this movie trailer. This is what’s coming with lockdowns if we don’t stop this madness now!
Neutral,@CeeAlcantara,Dont tell me that Blue States are gonna do lockdowns again just like they did after the Failed Impeachment of President Trump.
Neutral,@Joemack1910,"Brandon Smith: Now Is The Time For Americans To Rebel Against Lockdowns, Mask Mandates, & Forced Vaccination | Zero Hedge"
Neutral,@DiamondAndSilk,"There is no need for more lockdowns. This is just a way for ignorant Governors to tank our economy, flatten people's lives and kill their livelihoods!"
Neutral,@DeplorableMan9,🦅 If you believe lockdowns of the American people for a virus that has a 99.99 survival rate is Democrat oppression..🦅
Neutral,@DiamondAndSilk,"There is no need for more lockdowns. This is just a way for ignorant Governors to tank our economy, flatten people's lives and kill their livelihoods!"
Neutral,@DiamondAndSilk,"There is no need for more lockdowns. This is just a way for ignorant Governors to tank our economy, flatten people's lives and kill their livelihoods!"
Neutral,@DiamondAndSilk,"There is no need for more lockdowns. This is just a way for ignorant Governors to tank our economy, flatten people's lives and kill their livelihoods!"
Neutral,@DiamondAndSilk,"There is no need for more lockdowns. This is just a way for ignorant Governors to tank our economy, flatten people's lives and kill their livelihoods!"
Neutral,@DiamondAndSilk,"There is no need for more lockdowns. This is just a way for ignorant Governors to tank our economy, flatten people's lives and kill their livelihoods!"
Neutral,@Breannave,"The cure cannot be worse than the problem itself. Thanks for sharing these answers,  @littlemisspatriot  - people need to see that the lockdowns are just as dangerous as the virus."
Neutral,@BostonChevy,Well isnt that special . auntie gets her hair done while nephew eats expensive food during lockdowns!! #LetThemEatCrow  #standupamerica
Neutral,@AJCats,Mayor de Blasio says stricter lockdowns are coming in NYC. The slippery slope of government control is about to go vertical.
Neutral,@Faithfulandtrue,🌎 WAKE UP WORLD! Are you awake yet❓ #virus #hoax #scamdemic #plandemic #lockdowns #agenda #NWO #pray #godhelpus
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DSPetolicchio,"To clarify, I do not mean that being given money automatically makes you a Tory, but rather those who argue for lockdowns while being financially sustained by the government are absolutely Tories in my eyes."
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DaveRPh,"There is NOTHING you can do to prevent the spread of COVID until the vaccine is available. Handwashing may help, but lockdowns and masks are useless. This is the only case count that matters...."
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,@2020trump,"WE SHOULD BE PRAISING THESE 3 REPUBLICANS, AND CONDEMING THE OTHER REPUBLICANS WHO REFUSE TO BACK THE PEOPLE , THERE SHOWING THERE COLORS THAT THEY ARE NOT FOR THE PEOPLE. WE SHOULD IMPEACH GOV WHITMER IMMEDIATELY AND STOP LOCKDOWNS"
